2025-05-12 00:22:56,502 - INFO - Starting Kafka Consumer...
2025-05-12 00:22:56,683 - INFO - Connected to PostgreSQL database.
2025-05-12 00:22:56,703 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-12 00:22:56,737 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=bootstrap-0 host=localhost:9092 <checking_api_versions_recv> [IPv6 ('::1', 9092, 0, 0)]>: Broker version identified as 2.6
2025-05-12 00:22:56,738 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-12 00:22:56,741 - INFO - Updating subscribed topics to: ('heartbeat',)
2025-05-12 00:22:56,753 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=1 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-12 00:22:56,754 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=1 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-12 00:22:56,755 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Closing connection. 
2025-05-12 00:22:56,875 - INFO - Coordinator for group/heartbeat_group is BrokerMetadata(nodeId='coordinator-1', host='localhost', port=9092, rack=None)
2025-05-12 00:22:56,875 - INFO - Discovered coordinator coordinator-1 for group heartbeat_group
2025-05-12 00:22:56,875 - INFO - Starting new heartbeat thread
2025-05-12 00:22:56,878 - INFO - Revoking previously assigned partitions set() for group heartbeat_group
2025-05-12 00:22:56,880 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=coordinator-1 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-12 00:22:56,881 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=coordinator-1 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-12 00:22:56,983 - INFO - (Re-)joining group heartbeat_group
2025-05-12 00:22:57,032 - INFO - (Re-)joining group heartbeat_group
2025-05-12 00:23:00,107 - INFO - Elected group leader -- performing partition assignments using range
2025-05-12 00:23:00,222 - INFO - Successfully joined group heartbeat_group with generation 21
2025-05-12 00:23:00,223 - INFO - Updated partition assignment: [TopicPartition(topic='heartbeat', partition=0)]
2025-05-12 00:23:00,224 - INFO - Setting newly assigned partitions {TopicPartition(topic='heartbeat', partition=0)} for group heartbeat_group
2025-05-12 00:26:31,503 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:26:31.484384', 'heart_rate': 86}
2025-05-12 00:26:32,506 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:32.492850', 'heart_rate': 92}
2025-05-12 00:26:32,517 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:32.492850', 'heart_rate': 92}
2025-05-12 00:26:33,516 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:33.505634', 'heart_rate': 82}
2025-05-12 00:26:33,522 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:33.505634', 'heart_rate': 82}
2025-05-12 00:26:34,523 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:26:34.512816', 'heart_rate': 65}
2025-05-12 00:26:34,532 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:26:34.512816', 'heart_rate': 65}
2025-05-12 00:26:35,531 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:35.521780', 'heart_rate': 98}
2025-05-12 00:26:35,538 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:35.521780', 'heart_rate': 98}
2025-05-12 00:26:36,540 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:36.531125', 'heart_rate': 78}
2025-05-12 00:26:36,547 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:36.531125', 'heart_rate': 78}
2025-05-12 00:26:37,552 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:26:37.539318', 'heart_rate': 82}
2025-05-12 00:26:37,562 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:26:37.539318', 'heart_rate': 82}
2025-05-12 00:26:38,561 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:38.551718', 'heart_rate': 66}
2025-05-12 00:26:38,568 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:38.551718', 'heart_rate': 66}
2025-05-12 00:26:39,571 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:26:39.557850', 'heart_rate': 85}
2025-05-12 00:26:39,579 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:26:39.557850', 'heart_rate': 85}
2025-05-12 00:26:40,574 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:40.563834', 'heart_rate': 82}
2025-05-12 00:26:40,581 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:40.563834', 'heart_rate': 82}
2025-05-12 00:26:41,587 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:41.573100', 'heart_rate': 78}
2025-05-12 00:26:41,597 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:41.573100', 'heart_rate': 78}
2025-05-12 00:26:42,594 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:26:42.584280', 'heart_rate': 81}
2025-05-12 00:26:42,601 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:26:42.584280', 'heart_rate': 81}
2025-05-12 00:26:43,603 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:26:43.593737', 'heart_rate': 71}
2025-05-12 00:26:43,608 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:26:43.593737', 'heart_rate': 71}
2025-05-12 00:26:44,608 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:26:44.599633', 'heart_rate': 62}
2025-05-12 00:26:44,617 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:26:44.599633', 'heart_rate': 62}
2025-05-12 00:26:45,616 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:45.607735', 'heart_rate': 100}
2025-05-12 00:26:45,625 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:45.607735', 'heart_rate': 100}
2025-05-12 00:26:46,623 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:26:46.613304', 'heart_rate': 80}
2025-05-12 00:26:46,629 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:26:46.613304', 'heart_rate': 80}
2025-05-12 00:26:47,635 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:26:47.622472', 'heart_rate': 63}
2025-05-12 00:26:47,641 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:26:47.622472', 'heart_rate': 63}
2025-05-12 00:26:48,646 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:48.636835', 'heart_rate': 74}
2025-05-12 00:26:48,654 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:48.636835', 'heart_rate': 74}
2025-05-12 00:26:49,663 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:26:49.652406', 'heart_rate': 72}
2025-05-12 00:26:49,673 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:26:49.652406', 'heart_rate': 72}
2025-05-12 00:26:50,675 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:50.663404', 'heart_rate': 74}
2025-05-12 00:26:50,686 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:50.663404', 'heart_rate': 74}
2025-05-12 00:26:51,681 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:51.671921', 'heart_rate': 63}
2025-05-12 00:26:51,687 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:51.671921', 'heart_rate': 63}
2025-05-12 00:26:52,693 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:52.679329', 'heart_rate': 63}
2025-05-12 00:26:52,716 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:52.679329', 'heart_rate': 63}
2025-05-12 00:26:53,699 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:53.691044', 'heart_rate': 83}
2025-05-12 00:26:53,716 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:53.691044', 'heart_rate': 83}
2025-05-12 00:26:54,706 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:26:54.698336', 'heart_rate': 74}
2025-05-12 00:26:54,714 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:26:54.698336', 'heart_rate': 74}
2025-05-12 00:26:55,712 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:55.703376', 'heart_rate': 69}
2025-05-12 00:26:55,719 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:55.703376', 'heart_rate': 69}
2025-05-12 00:26:56,718 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:56.709015', 'heart_rate': 79}
2025-05-12 00:26:56,727 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:56.709015', 'heart_rate': 79}
2025-05-12 00:26:57,731 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:26:57.716967', 'heart_rate': 80}
2025-05-12 00:26:57,743 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:26:57.716967', 'heart_rate': 80}
2025-05-12 00:26:58,738 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:58.728684', 'heart_rate': 92}
2025-05-12 00:26:58,744 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:58.728684', 'heart_rate': 92}
2025-05-12 00:26:59,752 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:26:59.738488', 'heart_rate': 82}
2025-05-12 00:26:59,770 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:26:59.738488', 'heart_rate': 82}
2025-05-12 00:27:00,772 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:27:00.751201', 'heart_rate': 80}
2025-05-12 00:27:00,783 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:27:00.751201', 'heart_rate': 80}
2025-05-12 00:27:01,781 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:01.770230', 'heart_rate': 74}
2025-05-12 00:27:01,816 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:01.770230', 'heart_rate': 74}
2025-05-12 00:27:02,817 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:02.783119', 'heart_rate': 88}
2025-05-12 00:27:02,836 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:02.783119', 'heart_rate': 88}
2025-05-12 00:27:03,824 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:03.804194', 'heart_rate': 66}
2025-05-12 00:27:03,868 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:03.804194', 'heart_rate': 66}
2025-05-12 00:27:04,848 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:04.831226', 'heart_rate': 99}
2025-05-12 00:27:04,856 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:04.831226', 'heart_rate': 99}
2025-05-12 00:27:05,859 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:05.848876', 'heart_rate': 76}
2025-05-12 00:27:05,866 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:05.848876', 'heart_rate': 76}
2025-05-12 00:27:06,861 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:06.853032', 'heart_rate': 60}
2025-05-12 00:27:06,868 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:06.853032', 'heart_rate': 60}
2025-05-12 00:27:07,881 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:27:07.861153', 'heart_rate': 91}
2025-05-12 00:27:07,891 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:27:07.861153', 'heart_rate': 91}
2025-05-12 00:27:08,895 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:08.878826', 'heart_rate': 81}
2025-05-12 00:27:08,902 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:08.878826', 'heart_rate': 81}
2025-05-12 00:27:09,902 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:09.893160', 'heart_rate': 93}
2025-05-12 00:27:09,908 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:09.893160', 'heart_rate': 93}
2025-05-12 00:27:10,911 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:10.901987', 'heart_rate': 93}
2025-05-12 00:27:10,918 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:10.901987', 'heart_rate': 93}
2025-05-12 00:27:11,923 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:27:11.911374', 'heart_rate': 93}
2025-05-12 00:27:11,933 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:27:11.911374', 'heart_rate': 93}
2025-05-12 00:27:12,940 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:12.924017', 'heart_rate': 92}
2025-05-12 00:27:12,952 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:12.924017', 'heart_rate': 92}
2025-05-12 00:27:13,949 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:13.939133', 'heart_rate': 83}
2025-05-12 00:27:13,956 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:13.939133', 'heart_rate': 83}
2025-05-12 00:27:14,963 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:14.948097', 'heart_rate': 87}
2025-05-12 00:27:14,971 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:14.948097', 'heart_rate': 87}
2025-05-12 00:27:15,972 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:15.960725', 'heart_rate': 98}
2025-05-12 00:27:15,983 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:15.960725', 'heart_rate': 98}
2025-05-12 00:27:16,983 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:16.969904', 'heart_rate': 99}
2025-05-12 00:27:16,990 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:16.969904', 'heart_rate': 99}
2025-05-12 00:27:17,991 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:27:17.979931', 'heart_rate': 78}
2025-05-12 00:27:18,002 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:27:17.979931', 'heart_rate': 78}
2025-05-12 00:27:19,000 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:18.990398', 'heart_rate': 69}
2025-05-12 00:27:19,005 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:18.990398', 'heart_rate': 69}
2025-05-12 00:27:20,007 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:19.998386', 'heart_rate': 82}
2025-05-12 00:27:20,013 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:19.998386', 'heart_rate': 82}
2025-05-12 00:27:22,363 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:27:21.004320', 'heart_rate': 62}
2025-05-12 00:27:22,375 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:27:21.004320', 'heart_rate': 62}
2025-05-12 00:27:22,441 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:22.094826', 'heart_rate': 68}
2025-05-12 00:27:22,450 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:22.094826', 'heart_rate': 68}
2025-05-12 00:27:23,113 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:27:23.105417', 'heart_rate': 72}
2025-05-12 00:27:23,124 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:27:23.105417', 'heart_rate': 72}
2025-05-12 00:27:24,123 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:24.108958', 'heart_rate': 66}
2025-05-12 00:27:24,130 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:24.108958', 'heart_rate': 66}
2025-05-12 00:27:25,131 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:27:25.122045', 'heart_rate': 63}
2025-05-12 00:27:25,138 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:27:25.122045', 'heart_rate': 63}
2025-05-12 00:27:26,139 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:27:26.131075', 'heart_rate': 86}
2025-05-12 00:27:26,145 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:27:26.131075', 'heart_rate': 86}
2025-05-12 00:27:27,151 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:27.136270', 'heart_rate': 75}
2025-05-12 00:27:27,161 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:27.136270', 'heart_rate': 75}
2025-05-12 00:27:28,165 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:28.154948', 'heart_rate': 69}
2025-05-12 00:27:28,170 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:28.154948', 'heart_rate': 69}
2025-05-12 00:27:29,171 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:29.159169', 'heart_rate': 67}
2025-05-12 00:27:29,177 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:29.159169', 'heart_rate': 67}
2025-05-12 00:27:30,177 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:30.168362', 'heart_rate': 62}
2025-05-12 00:27:30,185 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:30.168362', 'heart_rate': 62}
2025-05-12 00:27:31,185 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:31.176360', 'heart_rate': 67}
2025-05-12 00:27:31,191 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:31.176360', 'heart_rate': 67}
2025-05-12 00:27:32,191 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:27:32.182086', 'heart_rate': 97}
2025-05-12 00:27:32,197 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:27:32.182086', 'heart_rate': 97}
2025-05-12 00:27:33,203 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:33.189934', 'heart_rate': 69}
2025-05-12 00:27:33,211 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:33.189934', 'heart_rate': 69}
2025-05-12 00:27:34,211 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:27:34.200931', 'heart_rate': 91}
2025-05-12 00:27:34,217 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:27:34.200931', 'heart_rate': 91}
2025-05-12 00:27:35,222 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:35.209894', 'heart_rate': 67}
2025-05-12 00:27:35,245 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:35.209894', 'heart_rate': 67}
2025-05-12 00:27:36,230 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:36.217855', 'heart_rate': 68}
2025-05-12 00:27:36,239 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:36.217855', 'heart_rate': 68}
2025-05-12 00:27:37,242 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:37.229644', 'heart_rate': 85}
2025-05-12 00:27:37,248 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:37.229644', 'heart_rate': 85}
2025-05-12 00:27:38,250 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:38.242246', 'heart_rate': 78}
